col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69
,,2022-02-06,,C,2022-03-12,0.5150320625732847,D,2020-04-21,,B,2020-11-11,1.580574303342931,B,,-0.8225210279932433,,2021-01-23,-0.5005848158372082,,2022-10-25,,B,,-0.6621234973940179,B,2020-12-13,,,,,A,2021-01-15,,,,0.2579800521017518,,2020-07-31,,,2020-02-16,-0.7382180416907986,C,,0.3843479384863293,B,2021-06-27,,,2021-04-02,0.7663264168788736,C,,,A,,,,,,,2022-03-06,,C,2020-04-27,,,,
-0.7362479297017375,,,,B,2022-08-06,,,,0.51048155350159,,2021-08-13,-0.7726246305932787,D,2022-04-25,,,2022-03-05,0.477736320669758,C,,0.5969945135502038,,,0.3983706137551284,,2021-10-20,,D,2020-11-11,,C,2021-05-20,,,,,,,1.3504143249839762,C,,1.5670186810176046,D,,0.0321906176195536,B,,-0.4541932442977097,,,0.0721945338683745,,,,D,2021-04-02,,,,0.3303438292141304,,,-0.3397534833785426,,,,B,,1.0429109651917596
0.1749336282261048,A,,-0.9286147419450184,,2022-10-21,1.8656635241647448,,,1.35396075410178,C,,-0.87345664470755,B,,-0.7973325563843962,D,2022-05-17,0.2682031791972965,B,2022-11-06,0.7352928480758294,,2022-05-19,,B,,-1.657325651609174,C,,2.5734211483417355,,2020-09-29,,A,2020-01-31,,B,2022-12-23,,,2020-12-06,,A,2020-03-25,,,2020-05-07,1.5336092096924991,D,,-2.4991024925339005,D,2022-10-06,,,2021-10-02,,,2021-07-09,,D,,,,2022-07-20,1.2044725228082225,C,2022-08-09,
3.5068013655411225,A,,1.370010962971206,B,2020-11-04,,A,2021-08-18,1.388972450194308,,2020-10-02,1.5240367806633437,A,,,,,1.917781068723296,,2021-11-14,1.2705578785690457,,2022-03-17,-1.4494304982710449,,,-1.3719872121421697,D,2022-08-27,1.2027746978924834,,,-0.1153430597441463,C,2020-01-10,0.5190829251846681,D,2021-10-31,0.4272841665521606,,,,D,,,,2020-05-25,-0.4260755968967072,D,2021-12-17,,,,,,,1.3723848926218087,,2021-12-05,,,2022-05-29,-1.3429849620852807,B,,,,,
,,2022-12-23,-0.5367653289040484,D,,-0.1896537993256871,B,,-0.2321526263169839,C,2020-01-24,,,2021-06-02,1.2387754134979747,B,2022-01-17,-0.2703790019263588,,,2.8083037462343183,B,2022-12-29,1.2510718109898276,A,,0.2411699143733293,,2020-03-03,,,2021-07-05,-1.737444588027335,,2022-09-17,1.1706625742714034,,2021-06-20,1.7514140786707462,,2022-06-27,1.2392531459767664,A,2020-07-08,-0.1673002471617623,B,2022-06-08,-1.305491968860921,,2021-12-14,-1.4595244387962074,,,-0.8482271930994038,D,,-0.4939948574025594,A,2020-10-22,0.6764674745182866,C,,-1.113820269668838,B,,,,2020-08-23,
-0.8504446620930601,C,,-0.2628389156552009,A,2020-02-20,,B,2021-05-28,-0.1230109344774388,A,,,,,1.268019355897731,D,2020-09-15,-1.5423402543801648,,2022-06-22,-3.2018136413852583,D,,,D,2020-07-31,,,2021-11-14,1.169981027587094,C,2022-03-12,-0.8759369535897182,A,,-1.7164750020527877,C,2020-04-29,-1.8505224293188944,C,,0.1635013188296311,,2021-07-31,,B,2022-10-07,1.195833671558216,D,,,,2021-11-16,,,2021-04-07,1.7946001423630824,D,,1.036042450857523,B,2022-10-01,-0.32809510860413,,2020-01-16,-0.2385533159511986,D,2022-07-31,
,,,,A,2022-09-15,,C,,0.0336964772363023,A,2020-02-02,0.3243305869411061,,,,,2022-11-30,,B,,,,2021-12-11,-0.4170354386151144,C,2021-04-23,-0.4453445343567368,B,,-1.9151070803702437,,,0.9860840777759478,D,,0.1858303862070429,B,,,,2020-01-08,1.3996079361909013,D,,-0.3170997069372894,D,2021-03-19,,B,,,C,2021-04-03,,,,,D,2022-05-17,,A,,-0.0528224670145243,,2020-01-16,1.784385384817796,D,,
-0.4291801179426789,A,2020-12-14,1.5394374581735115,B,2020-08-02,,A,2021-02-08,,A,2020-10-21,,A,2020-06-16,0.3812198707613116,D,2021-03-30,0.6350065154273095,,2022-01-27,-0.1559403509575345,,2022-09-27,-1.7854907524550503,C,2020-01-13,,D,2020-08-30,,A,,0.546082625604161,C,2022-10-29,,C,2021-09-25,2.2872857081859665,A,2022-08-23,,,2020-06-10,-0.0834537173409444,A,2020-03-18,,,2020-06-13,1.01599750796705,,,,,2022-10-04,,C,,-0.998391756166612,D,,0.5870663061082051,C,2021-12-30,-0.1236985180853195,B,,-0.0177632969510816
-0.7013032040565165,,,2.104864080595651,C,2021-08-28,,D,2022-09-24,,A,,,C,2022-10-28,0.2780466859039239,B,2020-08-06,-1.470563147576646,,,,B,2020-02-25,-0.0980456450076814,,,,,,1.7667992643812704,A,2020-07-30,,C,,,C,,,,2020-10-08,,,2020-07-07,0.131835781259722,D,2020-05-31,,,2021-06-15,0.0690182915504644,B,2022-04-12,-0.6347016432590182,,2021-07-23,-0.5252569902797252,,,-0.0804683961805476,B,,-1.85446950643163,,,0.931875068940324,A,,
0.543706093252282,A,,0.1643659654419242,,,,,2021-11-08,-0.3530481243195226,,2022-06-13,-0.2840645729384021,,,0.4428382588199531,,,-1.797800217923768,C,2020-04-10,-0.9135362377376915,D,2021-03-30,-0.2885198184187638,,,-0.058590408620197,C,,-0.417517645873712,,2021-11-27,1.2025812074551718,B,2021-11-01,,B,2020-09-30,-0.0781599047286571,A,2022-08-16,,C,2021-02-12,,,2021-05-29,0.0065382248241614,,,,D,2021-12-29,-1.9368024790606695,,2020-08-05,-0.4558939507894815,D,2022-10-28,-0.8098163342692308,D,2020-08-29,,,2022-09-25,0.6821009998561129,,2021-02-08,-1.947021954038324
-0.6246764892824358,A,2022-02-22,,,,-0.4307155317194199,,2022-01-01,0.1463856491629184,B,,,D,,-2.433811340791671,B,2020-01-19,-0.2909330822450875,,2022-02-22,-0.8469696609538736,D,2020-12-30,,,2020-04-29,0.2636391847406317,,2022-09-23,0.4528933470673377,,2022-04-09,0.0938892767708843,,,0.3959429331436332,B,,-1.456962167304025,,,,B,2020-10-24,,B,,-1.006257418102052,D,,-1.335346299647962,B,2021-10-13,1.5836610488700409,,,,B,,,B,2022-06-02,,B,,0.5645848761827268,,2020-12-08,1.4483915814679846
0.3208071166699734,,,,C,2020-08-25,1.9069508801209776,D,,,A,,1.814154602571989,C,,,A,2022-08-01,,,2022-05-15,1.0848851244754258,C,,-0.0366009267585131,A,,-0.4223046845274542,,,0.5135099795912185,A,2020-12-02,0.6913086632170581,,,0.9350835769357676,B,,,A,,-1.8416082983919495,C,2022-03-09,-2.235829337352158,B,,0.3713676012159135,,2020-06-14,0.1960622604850012,,,,,2022-04-25,,,2022-07-20,0.4477808672885532,,,1.906441868379405,,2022-05-22,,C,2021-02-06,0.4373933602515766
,A,2022-10-16,,,2020-10-17,-0.0346164801785016,D,,0.4154828264517189,B,,,,2021-01-02,,C,2021-10-09,,D,,,A,2022-01-25,,C,,0.5964695975954242,C,2022-03-22,,,2021-06-17,0.2817589057941487,D,2020-10-15,-1.286112133386205,B,2022-03-06,,,2022-08-16,,A,2022-02-14,,B,,,,2021-04-20,-0.4236401891082814,C,2022-01-03,-2.9522404498363675,B,2021-10-05,1.5306440648879258,B,,-0.4497348398424236,A,2020-05-09,,,,1.4482001725180431,C,2020-01-29,-1.8377723765431464
1.8686369093817163,B,2020-10-20,,,2021-12-14,-0.4964541435598042,D,2020-07-23,-1.4365082369209952,A,2022-05-01,0.6495696289621448,,,,A,2020-10-23,-2.84531635131737,D,,-0.0523183880666782,C,2022-01-11,,D,2021-04-04,-0.5620393720090622,B,,-0.5812707455349366,C,2020-06-12,-2.1272005360496173,,2022-12-04,-1.835211156781054,B,2020-12-29,-1.5122331448448103,C,2020-08-17,-1.3422173682399576,A,2020-07-24,0.2815389428051679,,,0.5656458398649971,A,,0.2054859613462802,A,2022-06-11,-0.4717889116274062,,2021-07-09,,C,,1.4916719097388795,C,,0.1351470443951435,B,2021-10-15,,,2022-12-12,-0.3138323130165182
-0.1164680223734011,B,2021-04-20,,C,,,C,,0.2037660086657509,,2022-07-22,1.140282147530426,C,,9.858201218218476,,2021-08-30,0.2621466132497885,,,0.901424319296344,,,1.2631321548379892,,2020-03-13,-1.5849146677101815,,2022-04-10,,,2021-11-02,,B,,,D,,-0.3240802933940696,B,2022-04-30,-1.0877340001549396,C,2020-07-16,0.360175801637989,A,2021-08-02,-0.1057466603779926,,2020-07-11,0.7150290865256445,,2021-09-28,-0.9262285920410774,D,,-0.3869983693143099,,2022-08-21,,,2020-09-05,,D,,,,2020-04-26,0.7999648558744903
-0.3910763513283952,D,2022-08-02,,A,2021-12-03,,A,2020-05-22,-2.002407722483646,B,2022-05-21,-0.6060131129715229,,,,,2021-03-24,-1.53081048327731,,2022-04-04,-1.1802844022231809,C,,-0.5447991491521723,A,2020-05-31,1.7405960094558663,,,0.070023861297944,A,2021-01-17,,D,,0.7355125779867928,B,,,C,2020-08-04,,B,,1.241460622340982,A,,,,2020-06-09,,C,,,B,2022-03-04,-0.3118484486869899,,2021-11-08,1.0164918766301192,,,,D,,0.2495889883214843,C,2022-06-07,0.8529864320106957
0.4711819947955217,B,,,,,2.331566805142909,,2021-01-31,0.7159999332030766,,2021-01-03,,C,2020-06-19,,A,2022-10-20,-2.887873705666329,,2020-12-27,,D,2020-01-04,-0.7723740685745257,,,-0.8538413133919616,,,-0.0656555989897236,A,2022-12-27,-0.0966876338872849,C,2021-03-12,-0.3553198545067426,,2022-06-24,0.6068897891056946,C,2022-05-23,0.0426122418806573,,,0.1079154894782259,D,2020-02-21,,B,,-0.4893495916997597,B,,2.2105321397998243,D,,,,2021-08-23,0.8256394004104388,,2021-04-16,2.0292065939682846,,2020-05-25,-0.3451492369680694,C,2020-01-07,1.827562001702588
,,,1.1690163727188383,B,,-1.0229067481456835,,2021-10-12,1.462844929389524,,,-0.1618720241873039,B,2022-05-02,1.0437905473108282,A,2022-07-22,,,,-1.7695419209098298,B,,,A,2022-09-02,,D,,-2.2415499843658893,B,,,,2022-04-24,-0.5300684643183635,,2022-12-10,-1.3706024639384389,D,2020-02-26,,B,,,,2020-04-07,0.3158082968976712,,2021-09-15,,,,-0.2159987567016336,A,2022-11-14,,,,1.398067245641784,C,2021-03-29,,B,2020-12-30,,C,,
,,2021-06-06,,C,2022-12-03,,C,2022-09-22,,,2022-11-09,,,,1.2458088626521846,B,2020-10-28,,D,,,D,,-0.5147312283628629,A,2022-03-01,1.635237615958428,B,2021-05-13,-2.3384499477689813,D,2022-09-16,,A,2021-12-06,0.2703598732188829,A,,1.1372958004163105,,2022-11-14,0.95765120523185,B,,,C,,-0.9698502776356486,,,,A,2022-12-20,-0.0332330526842425,A,,-1.1350813821449344,,2021-11-05,0.3107332513378566,A,2021-02-04,1.3699428641892315,,,-0.5162444820384733,,2020-05-17,-0.7425018320942016
1.0837395241911174,,,0.123059834287575,,2022-09-16,1.3325092046912983,D,2022-07-11,0.0852308984489613,D,2022-05-18,-1.5613819447824682,,2021-10-04,0.7408278575994242,C,2021-08-03,0.569449930012923,D,2022-10-07,0.5300923766372659,D,2021-04-16,,D,2021-08-01,3.547344233528255,,2020-12-03,,,,,,,0.2168829564903905,,2021-05-15,,A,,-0.149989686406553,C,2021-12-03,0.0329675719725535,,,,C,2022-01-02,-1.088893713122066,C,,,A,,,,,-1.4187734273164363,A,2020-05-01,0.1750392933577289,,2022-12-06,,B,2022-08-10,1.2211503006549616
,B,2022-08-10,1.023552030519756,C,,,,,-1.0123153923119852,C,2022-07-10,,C,,0.3279071880874983,,,,D,2022-11-28,0.9961284892091882,,2020-10-09,0.8138772991021324,D,2022-03-03,-2.178180891088385,C,2021-11-19,,,,1.180006717754733,A,2021-06-10,0.1238012732737147,C,2021-10-04,,C,,1.5339303672606974,D,,,A,2020-03-20,,,2021-10-02,-1.135487511523939,,,,D,2022-01-05,,,2021-06-12,-2.546250990963456,D,2021-01-07,0.6824257991579418,D,,,C,,0.0114667213071611
,C,2021-08-12,,,,0.9384548510013324,,2021-09-18,,A,2022-02-26,-0.8901990648548834,D,,-0.9042154453645804,B,,1.780999843690391,B,,0.1279136855429414,B,2022-10-20,,D,2022-07-09,,B,2020-11-22,0.5751208657762555,C,2022-03-07,,A,2021-07-25,-0.7906610148144418,,,-0.4736433439253634,A,2020-11-12,0.2392534365491533,A,2022-03-28,-1.831758976846926,C,,,,,-1.0944896167640672,,2020-01-17,,B,2020-07-23,0.015473668030133,D,,0.5749603684265365,C,,,C,,,C,,
0.5307024252959217,,,,B,2020-07-18,,D,2020-11-08,0.6765682006013372,C,,,B,2021-06-26,-0.3844452918349172,C,2021-10-17,0.8682950732057929,,2020-08-11,,,2021-01-19,,,,-0.7970931731201969,,,0.6250378103932323,A,2020-12-09,,,,0.160042353185874,B,,-0.1145433262765285,,2020-09-22,,,2021-05-08,,D,,-0.1499722634631093,,,,C,2020-04-12,,C,2022-12-04,0.4995446820745503,A,2021-08-26,,,2022-01-01,-0.2419827971078768,D,2022-07-18,,C,,-0.349383331905008
,,,1.3884641499109476,B,2022-06-16,0.5884644002066892,,2022-01-16,-2.40446427496817,B,2021-04-07,0.6838316715176128,C,,,,,2.02745241269603,A,,0.1080026577620196,D,2020-03-31,-0.1304638497761207,C,,-1.066328226450807,,2022-02-10,,A,,0.942210431974134,A,2020-08-24,-2.3965692080578265,C,2022-03-05,,B,2021-02-19,,D,2021-01-16,-0.4475572393423107,,,,C,2020-03-05,,,2021-02-27,-0.8205280085000084,,,-0.3353280144301769,,,-0.9800180408380496,A,,,,2021-02-18,,,2021-07-26,
-0.3393084619977127,D,,-0.7550034330795574,,2022-07-15,-0.2260946551457863,C,2021-10-09,-1.4256497707562217,,2021-01-15,,,2021-01-18,,A,,-2.0757132072682665,,2021-05-24,0.2806657418869304,B,2021-03-08,,C,2021-05-27,-0.6825679793820411,,,-2.034985465338549,B,,,D,,0.3249003250594043,,,,A,,1.4767311064900612,,,,,2022-05-04,-0.0367160350701198,,2022-05-05,,A,,-1.355309403780496,,2020-11-17,,,,,A,,,D,2021-01-04,1.2510717685666848,B,2020-09-06,
,,2021-12-08,0.0984070494931279,C,2021-10-15,0.3006575299783302,D,2022-05-27,,A,,,,,0.0325811785589186,B,,0.6335484637483987,B,,0.2214332294743676,C,2021-09-10,,,2021-12-07,,,2020-07-25,,,2021-03-29,,D,2020-06-29,-0.0256752150866376,,2021-07-31,0.1553442344110274,B,,1.2661339874957391,B,,-2.2936594563585926,C,,0.5800154386228056,B,,-0.5576833808905111,,2022-10-29,,,,,C,2021-07-22,0.7181895180875113,,2020-10-04,,,2021-05-08,,,2021-03-28,
0.8633265054281273,A,2021-09-04,1.7568390335509116,A,2020-05-17,,D,,,,2020-01-16,,,,,B,2021-07-14,,A,,,C,,-2.105861599663105,A,2022-07-20,-0.5895180399268865,D,2020-06-17,,C,,0.6282190917034547,C,2022-11-20,-0.2356369878171578,,,1.1913287149423082,D,,,,,0.5005547531752988,,2022-04-07,,,2022-08-28,,D,,-1.148134974562424,B,,0.698067846240213,B,,2.6544723137926214,D,2020-05-01,,A,2022-01-17,-0.9467902256422344,A,2020-02-19,-1.9051232514165208
,B,2022-05-18,,,2021-09-06,,C,,,D,2022-10-17,-1.4932221013696214,C,,,,2022-09-06,,,2020-08-23,1.5246984747767964,,2020-07-09,0.7195045674567258,D,2022-09-08,-1.5851269281529092,A,2020-06-17,,D,,0.2910449046619602,D,2020-10-16,1.3252858631995463,D,,0.5030612144574252,B,,-1.456229665578195,B,2020-03-07,0.2019564218914299,,2020-03-08,-1.467458447320371,D,2021-01-16,0.7033572690095147,D,,0.7068795365295417,B,,,,,-0.6024699621244525,,2022-05-28,-1.2675971365392154,B,2021-01-19,,C,2020-04-06,0.0590509538397172
,,2021-05-27,0.8888052417407787,A,2020-04-01,1.3204692869124717,,,-0.6261621785465776,A,2021-04-29,0.29416290236415,D,2021-06-15,,B,,0.2363744606958874,C,2020-04-18,0.0381107026629727,C,,2.640462114948651,,,,D,2020-01-18,,A,,-0.5086859332371172,,,0.6670978725040999,D,2020-08-31,,,,-0.781022451337493,,,,,2020-05-28,-2.025514598141424,D,2020-08-08,,,2020-08-13,,A,2022-07-15,-1.4340928091294112,C,2020-10-05,0.852758055445634,A,2020-11-04,,,2021-04-15,0.8760601866064366,A,2022-06-27,1.4324519340584967
,A,,-0.3834408090516026,A,2020-08-23,,C,2021-05-19,,D,2022-10-24,0.0490539290578431,,2020-08-05,0.0456333660154432,B,2022-10-10,,A,2020-03-14,-0.8253494991570446,,,-1.7369484182707988,B,,0.1258903914342042,,,,C,,,,,,,2022-06-10,1.2044730151127108,C,2023-01-01,-0.1520702422209001,D,,-0.5114675564045503,,,-0.1610941479810504,D,2022-05-01,-0.0928644295839588,,2022-03-22,1.6676889498945726,D,2021-11-01,,,2021-03-12,-0.1031745759143364,B,2021-03-28,0.1031112532236323,,,,C,2022-11-17,0.117598195712389
-0.1581875387527445,C,2021-09-10,0.0838040441153475,C,2020-02-16,0.3566490782257708,A,2021-03-29,-0.4814909090697216,A,2021-07-05,,A,2022-06-07,0.8811034753130152,,2021-08-19,0.0190710360388365,B,2021-06-29,0.1655206836489845,A,,-0.7669308278272223,,,0.4353053626283782,A,,,,,1.439964938882703,,2021-09-28,0.9713803309714872,C,2020-09-21,-1.326100736856371,B,,,,2020-11-21,,C,,1.2210446960493817,A,2022-07-22,1.4170805556157655,,2021-01-27,,,,1.5970915133892545,B,2022-05-01,-1.7371848134545402,C,,1.8146371899918603,,,-0.2060837215984345,,,
,A,2021-02-11,,,2021-12-03,-0.677998155206573,,,,C,2022-04-21,0.0665884557198739,C,,,B,,0.8920149373011343,,,,,,-1.6205093804203798,D,2021-04-03,-0.2428260316318378,,2022-10-05,0.3077178624974716,,2021-04-02,,D,2020-06-18,0.4149585099019665,A,2021-03-21,0.4267285067610668,,2022-09-20,-1.8450103825847972,,,-1.3523845007805817,C,,,,2021-02-13,0.3935675105356872,,,0.1071784246295501,C,2020-04-24,,,2020-01-07,,C,,,,,-1.712440946075361,,2022-10-07,-0.505987026030143
,,2022-02-26,-0.4133825529728124,D,2020-08-11,,A,2021-07-20,1.0827255300197385,D,2022-01-21,-1.5985411008949175,,2020-02-06,0.6289067140319429,,,,C,2020-05-14,-0.9665213374199734,D,2020-11-04,0.392507320958082,,2020-10-22,,,2020-07-08,,,2022-10-30,1.9559003867083504,A,,-0.0307205828462187,D,2021-08-29,0.957250697244456,,2021-11-24,,,,,B,2020-10-22,0.4576409746422859,D,,-0.9101453931204172,A,2020-06-24,0.3704115558669319,,2020-01-09,0.0140486996984475,B,,,,2021-11-29,-1.0992087831381232,,2021-07-12,1.5373686541365326,D,2021-12-16,
-0.0829852725117056,,2022-09-16,0.007031935073153,A,,-0.4214914980074609,A,2022-01-06,,C,,-2.402199759087873,A,2020-01-12,,B,,2.8148982952967634,D,,0.0132826377200801,B,,,,2021-08-10,0.1472039526309105,C,,,A,2020-08-05,-2.378733090847465,C,2020-05-24,-0.614523443277755,D,2021-01-04,-1.2276880502221197,,2021-04-09,1.6876953276177682,C,2021-10-04,,,2020-09-06,,D,2022-06-24,,,,,B,2020-12-05,0.2240562804579955,A,2022-06-09,,B,,-1.0481847738506351,C,,,B,2022-11-22,1.2324365145813565
,A,,,,2021-05-14,-0.9428594893300222,,2020-10-02,-2.675035774374546,A,2020-03-18,-1.6690148092134232,,,1.0234870175925457,B,2020-11-08,,,2020-07-25,-0.3043640039291913,D,2021-09-29,-0.2177576298815748,C,,,,2020-04-15,1.516599420005562,B,,,D,,0.344104821164023,A,2020-08-16,0.5426369037673129,D,2020-03-23,,A,2021-04-07,-0.5738090387306435,A,2021-02-14,0.0114018728529357,A,2021-05-27,0.0369860016731886,,2022-08-31,2.289492203854744,B,2020-09-17,0.0685651951944851,C,2021-01-07,,D,2022-10-31,1.191402078632143,A,2021-07-31,-0.2793257151183894,C,2022-09-19,
,A,2021-04-30,1.5084064412370188,C,,0.2884892729513906,,2021-11-10,1.3695111385990826,C,2022-09-16,0.4558676392616656,,2020-08-26,-1.0027763377005028,B,,-0.7841064318015647,,2021-07-18,,,,-1.010262847994116,,,,,2020-01-05,,,2022-01-26,,A,2021-06-12,0.6077632288050429,,,,B,2022-07-05,-0.8945801147715893,D,,1.0406090004651978,,2021-06-12,0.8605571889578431,B,,-1.3230544440228724,C,2020-11-13,1.290713823324664,B,2021-05-26,,,2022-07-18,1.345457542456004,D,2020-08-03,-1.3919898287073582,,,0.3339638396807364,,,
,A,,,,2020-12-23,,,2022-09-09,,A,2022-01-24,1.7026977869004034,A,2020-01-28,1.55230342444518,,2021-04-05,0.2245677009477746,A,2021-04-08,-0.0719509746322956,B,,-0.0059266080129931,A,2021-06-10,-1.9333913032004597,,,0.7737575175530659,C,2022-01-19,0.1575070244204848,A,,1.195427476160873,,2022-06-12,2.052673235925025,,,1.047155766260524,,,,,,,D,2020-07-14,0.4355566902367179,,2020-12-19,,B,2020-03-17,-0.6477926001727511,,2021-11-12,-1.1404950078095275,,2020-02-11,0.8149043600270923,,,-2.148133276851306,A,2021-11-28,-1.924031290196467
,B,2022-01-05,,D,2020-11-23,1.2637297030415977,A,,-1.114101946960847,A,2020-08-19,,B,2020-12-17,,B,,-1.093543650148709,C,,,D,2020-03-12,,B,,-0.6259643958009529,D,2020-12-29,,D,,0.7035182058934637,B,2020-04-02,1.5584920110819207,,2020-10-23,1.841491594241601,,,,,2022-09-01,,,2021-11-05,,A,,0.9834647857564576,C,2021-07-29,0.3393076469467039,,,,D,2020-05-11,,A,,,A,,,,2021-11-23,
,A,,,,,,D,,1.2084818280713585,,2022-09-13,-0.4452886455900375,C,,-0.9767151185154974,C,,0.6296061654590648,,2022-03-13,-0.0015011447974008,,2021-06-18,,,,-2.0873525773463784,A,2020-03-07,1.4006967470149525,,,-0.9120502842201788,,2020-11-10,,B,2021-01-01,-0.3714521413695019,C,2020-01-15,,B,2022-09-04,,A,2021-09-11,0.1168472116779391,C,2020-06-26,,,2020-10-23,1.6636631860929547,B,,,,,-0.9210224530700408,D,,,,,,D,2020-01-11,-1.690199273672449
0.1992131214577531,A,2021-08-27,,D,,,D,,1.9634175773784248,A,2020-06-12,0.202606189616665,C,2022-07-31,-0.2631148362759672,A,2022-09-25,,,2022-03-15,-0.9548902823236588,B,2022-05-13,1.7287547934065868,B,2020-02-12,1.6100348846955392,,,,,,0.4920686301243135,C,2021-12-21,,D,,0.8408206490392717,,2021-01-07,0.0488916840973258,,,,C,,,,,-0.3181608914018522,,,,B,2021-08-10,,B,2021-05-29,-1.1132184565518752,,2022-04-08,-0.541410985354004,A,2022-08-26,0.6450257278846194,,2021-11-24,
,C,2020-02-14,0.6008239917913341,,,,D,2021-09-17,-1.3031343182633082,,2020-10-17,-0.8219095473491598,C,,,A,,-0.5833011412607545,,,-0.0224864259602037,,2021-01-02,-1.8555826193209783,,,-0.6960783948209254,,,-0.9712928453729756,B,2021-06-22,-1.101385856877293,B,,0.1841966086656116,,2021-01-30,-1.6914087283996235,D,2021-08-10,1.5017690155369166,D,2022-01-14,,A,2020-11-15,,,2022-09-01,1.3409054505899836,,,1.7177214490005777,,2020-03-20,,C,2022-02-10,-3.385992783775775,D,,-1.1201009321465174,,2020-04-24,0.1078843975063509,,2020-07-17,
-0.4877533897093465,,,,D,2021-04-19,0.114898072082587,B,2022-09-24,-0.9759423080543844,A,,,C,,-0.5565460285049185,B,2021-09-04,,,2021-03-26,1.0073911219930922,D,,-1.952772422080589,B,2021-09-06,0.9879900612526692,D,,,,2022-03-02,,,,,A,2021-01-09,1.8235124391371835,,,-2.162594850576958,,2021-07-24,,,2020-05-02,,,2022-02-06,3.3370413610882195,A,2021-07-29,,,2022-02-01,,,,,C,2021-08-13,,,,,,,-1.666087674001513
0.8333208415372951,B,2021-07-16,,A,2022-04-09,,D,2020-08-10,,A,2021-07-26,,,2021-09-12,,D,,,B,2021-07-03,,C,,1.6441353166366632,B,,,D,2022-01-01,,,2021-10-26,-0.3870315622125576,B,,0.8201139735436876,,2020-02-05,0.8304053741539368,B,,1.2409116282174133,C,2021-08-29,0.2458205418580641,D,2021-03-05,1.7329388743403975,B,2022-05-16,,A,,,C,,-0.1161720542979073,A,,,C,2022-01-05,,,,-0.2161907139053191,,,0.3480230775379053
,C,2020-01-17,0.4964921343413399,A,2021-01-12,-0.2742661119872661,,,-0.0211493736663158,B,2022-08-10,,A,,1.1061174323012692,,2020-02-14,0.4434631754997479,D,,0.554276358935094,D,2022-11-25,-0.7457749784630463,,2020-03-28,-1.20541195635032,B,2020-06-28,,C,2020-02-02,0.2258832704269874,,,-0.7732864062102764,B,2021-09-17,,C,,,,2022-09-10,,A,,,A,2020-12-07,0.5198285477670105,C,2021-09-17,,,,-0.8043693674503425,C,,,,,0.4750207253493266,,2021-01-20,0.2224775198931573,,2020-03-29,-0.8561476786687643
,D,,0.3895510080607332,,2021-01-16,-0.3808676414898467,A,,1.3300883170374636,D,2022-11-24,,C,2022-03-19,,C,,-0.2749664476937895,B,2021-02-25,0.1188121129003611,A,2020-08-05,,D,2022-07-30,,C,2020-03-23,-0.6842979791186936,,2021-10-18,,,2022-08-17,,D,2020-05-10,,B,,1.6105059417177023,A,2020-04-26,0.3903694059374996,C,2021-02-08,-0.4487190346526298,C,2022-05-21,0.1525198441841392,C,2020-12-08,2.5018360232771824,A,,-1.5936967381669096,D,,-1.0614546331645318,C,,,,,,D,2021-08-30,-0.5163510654757838
,B,2022-10-14,0.7597006547277839,,2022-06-04,-0.6126479740615033,D,2021-07-28,,B,,-0.4035886026128983,B,2021-09-11,0.3108252849081325,B,,2.0424717101291856,B,,-0.934654502633157,,2022-08-10,,,2022-04-20,3.2353857382042785,D,,-0.6873558974053028,,,1.0816373407457185,,2021-08-30,-0.8851947886473014,A,2020-04-03,0.4039076675861185,,2022-10-22,,B,2022-12-25,-1.4653119030714996,C,2020-06-01,-0.1845987709134893,D,,0.4014510671648867,B,,,,,0.8452080013544341,D,2020-11-09,-1.0190720905748458,B,,,,2020-08-09,,B,,-0.1381892391780429
-0.8367084679886962,,2021-08-09,-0.4600553757140084,,2022-03-21,,A,,-0.5634151394929183,,2022-12-07,,,2020-06-28,0.1803177603248462,C,,,B,,-0.7460048534622588,,2020-06-18,-0.3898201763089412,A,2021-04-09,1.5094357630030004,A,2021-09-26,,,2021-08-11,-0.1585717880869093,,,,A,,,,2020-03-05,-0.0495897035551876,D,2020-10-08,,D,2022-05-21,-0.230737829307223,,2020-07-26,-1.0806009589182552,,,-0.0940195348200116,A,2021-01-12,1.700500303947547,B,2021-07-24,,C,2020-07-01,0.2328989700444904,,2022-12-17,-0.1568372432234564,D,,-2.2392096597808218
